fecha,tmed,tmin,tmax,dir,velmedia,racha,presMin,presMax,prec,rain
2014-05-19,19.0,14.2,23.8,13.0,3.9,9.4,1001.9,1005.9,0.0,0
2014-05-20,21.8,16.7,26.9,23.0,2.8,11.4,1002.0,1005.2,0.5,1
2014-05-21,20.2,16.1,24.4,99.0,5.0,12.2,1003.2,1009.7,0.0,0
2014-05-22,19.8,14.7,25.0,18.0,3.1,8.9,1009.1,1012.1,0.0,0
2014-05-23,20.7,14.7,26.7,27.0,2.5,9.7,1006.9,1011.8,0.0,0
2014-05-24,19.5,16.3,22.7,13.0,2.8,8.3,1006.7,1011.0,0.0,0
2014-05-25,18.8,14.4,23.3,13.0,2.8,14.2,1009.5,1012.0,0.0,0
2014-05-26,22.3,15.9,28.7,22.0,3.3,10.8,1009.1,1013.0,0.0,0
2014-05-27,21.6,16.8,26.3,9.0,2.8,8.3,1009.6,1013.3,0.0,0
2014-05-28,22.4,18.1,26.8,27.0,3.1,11.1,1009.7,1012.5,0.0,0
2014-05-29,24.6,18.2,31.0,27.0,3.1,10.0,1009.5,1012.7,0.0,0
2014-05-30,26.8,20.3,33.2,27.0,2.8,9.7,1007.2,1011.4,0.0,0
2014-05-31,21.6,17.8,25.3,13.0,3.3,11.1,1008.0,1012.6,7.4,1
2014-06-01,20.0,15.8,24.2,36.0,2.2,7.5,1010.7,1014.9,1.1,1
2014-06-02,23.0,15.7,30.4,9.0,3.3,11.4,1010.2,1014.3,0.0,0
2014-06-03,22.0,16.6,27.5,13.0,3.1,8.1,1009.0,1014.2,0.0,0
2014-06-04,27.0,20.0,33.9,27.0,2.2,10.0,1004.5,1009.0,0.0,0
2014-06-05,25.2,20.7,29.8,13.0,4.2,10.8,1005.2,1008.2,0.0,0
2014-06-06,24.1,19.7,28.5,18.0,3.9,8.1,1004.0,1007.3,0.0,0
2014-06-07,26.2,18.8,33.5,27.0,3.9,10.6,1006.6,1009.9,0.0,0
2014-06-08,25.7,19.6,31.8,99.0,3.3,7.8,1007.8,1010.9,0.0,0
2014-06-09,26.4,20.9,31.9,31.0,3.3,8.3,1006.0,1010.0,0.0,0
2014-06-10,23.0,20.0,25.9,99.0,3.3,7.2,1008.2,1011.9,1.7,1
2014-06-11,23.9,20.5,27.3,99.0,3.1,5.8,1009.7,1016.1,0.0,0
2014-06-12,24.7,20.3,29.1,14.0,2.5,6.9,1012.2,1015.4,0.0,0
2014-06-13,25.7,20.9,30.5,14.0,2.5,6.7,1009.8,1014.1,0.0,0
2014-06-14,25.8,21.8,29.9,14.0,2.5,6.9,1003.3,1010.3,0.0,0
2014-06-15,25.5,21.7,29.3,13.0,3.1,12.2,1001.4,1008.0,0.0,0
2014-06-16,24.0,20.5,27.6,14.0,2.5,7.5,1006.3,1009.0,0.0,0
2014-06-17,24.4,20.0,28.8,14.0,3.1,8.3,1007.6,1009.4,0.0,0
2014-06-18,23.8,19.1,28.4,14.0,3.1,8.3,1008.1,1009.7,0.0,0
2014-06-19,22.9,19.3,26.5,13.0,3.1,8.6,1008.6,1010.7,0.0,0
2014-06-20,25.0,20.3,29.7,14.0,3.3,9.7,1006.5,1010.1,0.0,0
2014-06-21,26.2,19.4,33.1,26.0,2.8,13.1,1006.9,1010.4,0.0,0
2014-06-22,25.5,19.3,31.7,27.0,3.6,10.8,1008.3,1011.3,0.0,0
2014-06-23,24.4,19.5,29.3,99.0,3.3,7.5,1007.8,1011.9,0.0,0
2014-06-24,22.8,18.9,26.6,27.0,1.9,12.8,1009.1,1012.7,1.2,1
2014-06-25,24.4,17.9,30.8,31.0,2.2,9.4,1007.2,1011.1,0.0,0
2014-06-26,26.8,20.5,33.0,18.0,4.4,10.0,1007.6,1010.3,0.0,0
2014-06-27,23.9,19.5,28.3,14.0,2.8,6.7,1008.5,1011.2,0.0,0
2014-06-28,27.0,19.9,34.1,27.0,2.5,8.9,1006.0,1011.1,0.0,0
2014-06-29,28.2,22.6,33.9,27.0,3.3,11.7,1008.7,1010.8,0.0,0
2014-06-30,23.5,20.3,26.7,13.0,3.1,8.9,1008.7,1011.7,0.0,0
2014-07-01,26.8,18.9,34.8,31.0,3.1,9.2,1005.3,1009.5,0.0,0
2014-07-02,25.2,21.1,29.2,27.0,2.8,9.7,,,0.0,0
2014-07-03,,,,,,,,,0.0,0
2014-07-04,,,,,,,,,0.0,0
2014-07-05,23.8,19.4,28.1,14.0,2.8,7.2,1007.7,1010.6,0.0,0
2014-07-06,26.0,19.4,32.5,36.0,2.8,11.7,1006.7,1009.4,0.0,0
2014-07-07,28.7,22.7,34.7,27.0,2.5,10.3,1007.0,1010.1,0.0,0
2014-07-08,24.2,20.9,27.4,13.0,2.5,8.6,1008.6,1012.1,0.0,0
2014-07-09,23.6,19.6,27.7,14.0,2.8,8.1,1007.7,1010.2,0.0,0
2014-07-10,25.5,21.8,29.2,14.0,3.1,7.8,1008.6,1011.7,0.0,0
2014-07-11,23.6,19.7,27.4,99.0,3.1,7.8,1007.4,1011.0,0.0,0
2014-07-12,23.8,20.5,27.0,14.0,2.5,6.7,1007.5,1010.4,0.0,0
2014-07-13,24.4,21.0,27.7,13.0,1.9,6.9,1008.2,1011.7,0.0,0
2014-07-14,24.2,20.3,28.1,14.0,3.1,6.9,1007.4,1010.5,0.0,0
2014-07-15,26.0,21.4,30.5,18.0,2.2,8.1,1010.1,1012.2,0.0,0
2014-07-16,26.2,21.3,31.0,18.0,3.1,7.5,1010.5,1012.3,0.0,0
2014-07-17,27.4,22.9,31.8,14.0,2.2,7.2,1008.5,1012.0,0.0,0
2014-07-18,27.6,23.5,31.8,13.0,3.1,8.3,1004.5,1009.2,0.0,0
2014-07-19,27.8,22.1,33.6,27.0,2.5,8.9,1005.5,1009.5,0.0,0
2014-07-20,27.4,22.0,32.9,27.0,3.6,12.2,1008.9,1011.2,0.0,0
2014-07-21,27.0,22.8,31.3,13.0,2.2,8.6,1010.2,1012.3,0.0,0
2014-07-22,25.6,21.2,30.0,14.0,2.8,6.4,1006.8,1011.0,0.0,0
2014-07-23,25.4,20.1,30.6,13.0,2.5,8.6,1002.8,1007.6,0.0,0
2014-07-24,29.4,22.4,36.5,13.0,3.3,8.9,1000.9,1004.2,0.0,0
2014-07-25,26.7,21.7,31.7,14.0,3.1,7.8,1002.6,1006.8,0.0,0
2014-07-26,25.8,22.0,29.6,13.0,2.5,7.5,1005.8,1009.6,0.0,0
2014-07-27,25.6,22.4,28.9,14.0,3.3,7.5,1008.3,1010.4,0.0,0
2014-07-28,26.8,21.5,32.0,9.0,2.8,8.3,1003.6,1009.4,0.0,0
2014-07-29,29.2,24.3,34.2,26.0,4.7,11.4,1004.0,1007.9,0.0,0
2014-07-30,26.8,23.5,30.2,14.0,3.3,6.9,1006.5,1008.5,0.0,0
2014-07-31,25.6,21.5,29.8,9.0,3.1,8.3,1005.6,1009.5,0.0,0
2014-08-01,26.3,20.4,32.2,27.0,3.3,14.7,1003.7,1007.3,0.0,0
2014-08-02,27.8,22.5,33.1,36.0,2.5,9.7,1002.9,1006.1,0.0,0
2014-08-03,27.0,22.4,31.6,27.0,3.3,7.2,1004.1,1007.0,0.0,0
2014-08-04,24.8,20.0,29.7,13.0,3.1,8.6,1006.3,1009.3,0.0,0
2014-08-05,28.4,21.0,35.7,9.0,3.1,9.7,1007.8,1011.1,0.0,0
2014-08-06,24.7,20.9,28.5,13.0,2.2,6.7,1009.1,1012.4,0.0,0
2014-08-07,24.2,20.4,28.0,9.0,3.1,7.2,1007.0,1009.8,0.0,0
2014-08-08,25.0,20.3,29.7,14.0,2.2,6.9,1003.7,1008.2,0.0,0
2014-08-09,25.1,20.9,29.3,14.0,2.5,7.5,1003.4,1005.7,0.0,0
2014-08-10,28.3,20.8,35.8,26.0,2.8,7.8,1003.7,1006.8,0.0,0
2014-08-11,32.9,26.4,39.4,27.0,2.8,11.4,1004.6,1007.4,0.0,0
2014-08-12,26.6,22.6,30.5,14.0,1.9,8.3,1005.2,1009.1,0.0,0
2014-08-13,31.7,26.5,36.9,31.0,3.3,11.4,1003.1,1005.9,0.0,0
2014-08-14,27.8,24.7,30.8,9.0,2.8,9.2,1005.0,1011.2,0.0,0
2014-08-15,28.0,24.5,31.5,14.0,2.2,7.2,1009.0,1011.5,0.0,0
2014-08-16,27.1,23.1,31.1,14.0,2.5,8.6,1009.7,1012.1,0.0,0
2014-08-17,25.8,23.7,27.8,14.0,2.8,8.6,1007.4,1011.9,0.0,0
2014-08-18,26.8,22.1,31.4,18.0,3.1,7.2,1004.7,1007.9,0.0,0
2014-08-19,28.9,21.4,36.4,36.0,2.8,8.1,1004.5,1008.3,0.0,0
2014-08-20,29.8,23.2,36.5,27.0,3.3,8.9,1006.0,1009.0,0.0,0
2014-08-21,28.2,23.7,32.6,13.0,3.1,8.3,1006.6,1009.3,0.0,0
2014-08-22,26.8,20.7,32.9,36.0,2.2,7.5,1005.1,1009.2,0.0,0
2014-08-23,28.0,24.6,31.5,9.0,4.2,12.5,1007.1,1012.9,0.0,0
2014-08-24,27.0,23.4,30.5,99.0,2.5,7.5,1010.1,1013.0,0.0,0
2014-08-25,26.5,22.3,30.7,18.0,2.5,6.7,1008.7,1012.2,0.0,0
2014-08-26,26.5,21.8,31.2,13.0,2.8,8.3,1006.1,1009.9,0.0,0
2014-08-27,29.6,23.3,36.0,14.0,2.8,7.8,1005.6,1008.3,0.0,0
2014-08-28,27.4,23.7,31.2,14.0,2.5,7.5,1008.0,1010.0,0.0,0
2014-08-29,27.2,22.6,31.8,13.0,2.5,7.8,1006.2,1009.2,0.0,0
2014-08-30,27.0,22.4,31.6,14.0,2.5,7.5,1008.2,1010.9,0.0,0
2014-08-31,27.0,22.8,31.1,18.0,2.5,7.8,1008.4,1010.5,0.0,0
2014-09-01,27.8,24.5,31.2,14.0,2.5,6.7,1006.8,1009.7,0.0,0
2014-09-02,27.6,22.0,33.2,13.0,2.5,6.1,1004.6,1008.1,0.0,0
2014-09-03,31.2,25.2,37.2,26.0,3.6,8.9,1002.3,1005.9,0.0,0
2014-09-04,31.4,25.2,37.7,27.0,2.8,11.1,1003.9,1006.7,0.0,0
2014-09-05,30.3,25.2,35.4,9.0,3.3,7.8,1004.9,1007.5,0.0,0
2014-09-06,30.1,24.3,35.9,27.0,3.6,8.3,1003.8,1007.2,0.0,0
2014-09-07,28.2,22.6,33.8,26.0,2.5,8.9,1003.6,1006.7,0.0,0
2014-09-08,28.4,23.3,33.4,26.0,3.1,8.6,1006.2,1008.1,0.0,0
2014-09-09,26.8,22.9,30.7,14.0,3.1,7.5,1006.8,1009.8,0.0,0
2014-09-10,25.0,20.2,29.8,13.0,3.1,8.3,1005.7,1009.2,0.0,0
2014-09-11,27.0,20.9,33.0,27.0,2.2,8.9,1007.1,1009.6,0.0,0
2014-09-12,29.1,22.7,35.5,26.0,3.3,9.7,1006.4,1009.3,0.0,0
2014-09-13,26.5,21.7,31.3,27.0,3.1,6.7,1007.3,1010.0,0.0,0
2014-09-14,28.2,21.2,35.1,31.0,1.7,8.1,1005.4,1009.1,0.0,0
2014-09-15,26.5,20.0,33.0,99.0,2.8,8.9,1004.3,1008.4,0.0,0
2014-09-16,23.7,18.2,29.2,14.0,1.9,6.4,1002.7,1005.6,0.0,0
2014-09-17,24.1,21.3,26.9,26.0,1.7,9.4,1003.1,1005.3,0.0,0
2014-09-18,24.4,18.9,30.0,22.0,2.8,11.4,1002.9,1006.6,0.0,0
2014-09-19,22.4,18.6,26.3,5.0,2.5,6.7,1005.5,1009.8,0.0,0
2014-09-20,24.7,19.5,29.9,14.0,2.2,6.9,1008.3,1012.0,0.0,0
2014-09-21,25.6,20.7,30.5,13.0,2.8,6.4,1008.5,1012.2,0.0,0
2014-09-22,25.6,20.1,31.0,36.0,2.2,8.3,1006.5,1009.7,0.0,0
2014-09-23,24.6,19.0,30.2,14.0,2.8,9.2,1006.4,1009.6,0.0,0
2014-09-24,24.9,19.0,30.8,31.0,2.8,9.2,1007.0,1010.4,0.0,0
2014-09-25,22.8,18.8,26.9,13.0,1.9,6.7,1009.9,1013.8,0.0,0
2014-09-26,22.2,17.8,26.5,14.0,2.8,8.6,1012.9,1014.5,12.4,1
2014-09-27,21.0,18.9,23.2,13.0,1.7,10.3,1012.3,1014.9,31.0,1
2014-09-28,22.2,18.8,25.6,9.0,1.7,6.9,1013.2,1015.5,0.8,1
2014-09-29,23.2,20.2,26.1,14.0,2.2,5.8,1014.1,1016.3,0.0,0
2014-09-30,23.2,19.3,27.1,13.0,1.9,10.8,1013.2,1016.0,0.0,0
2014-10-01,23.9,21.5,26.3,13.0,3.1,10.3,1012.8,1016.1,0.0,0
2014-10-02,24.8,21.9,27.6,13.0,2.2,8.9,1013.6,1015.9,0.1,1
2014-10-03,24.7,21.2,28.2,14.0,1.9,6.4,1013.5,1015.9,0.0,0
2014-10-04,23.9,19.5,28.3,13.0,2.8,7.5,1010.8,1014.2,0.0,0
2014-10-05,22.9,19.2,26.6,13.0,1.9,7.5,1007.2,1010.8,0.0,0
2014-10-06,22.8,19.1,26.5,27.0,1.7,8.9,1006.3,1009.1,0.0,0
2014-10-07,24.7,18.6,30.8,27.0,3.1,8.6,1005.8,1008.8,0.0,0
2014-10-08,23.0,17.7,28.4,9.0,2.2,7.2,1005.9,1008.5,0.0,0
2014-10-09,25.4,20.1,30.8,22.0,1.9,8.1,1005.9,1009.0,0.0,0
2014-10-10,22.2,17.5,26.8,27.0,1.4,10.8,1007.6,1010.8,6.6,1
2014-10-11,21.0,17.7,24.3,14.0,2.8,9.7,1002.6,1009.3,16.8,1
2014-10-12,18.4,15.8,21.1,13.0,2.5,7.2,1004.7,1009.9,9.8,1
2014-10-13,17.4,13.1,21.7,18.0,2.2,7.8,1004.5,1011.0,18.4,1
2014-10-14,19.1,15.5,22.7,31.0,2.5,11.1,1002.9,1010.5,0.1,1
2014-10-15,21.6,15.5,27.8,4.0,1.7,8.1,1008.9,1011.8,0.0,0
2014-10-16,22.3,18.4,26.2,14.0,1.9,7.2,1009.8,1011.5,0.0,0
2014-10-17,21.8,17.4,26.2,14.0,1.9,5.6,1010.9,1013.3,0.0,0
2014-10-18,22.4,17.0,27.9,14.0,1.7,5.8,1011.9,1013.9,0.0,0
2014-10-19,23.0,17.6,28.3,13.0,1.9,7.8,1010.4,1013.2,0.0,0
2014-10-20,23.4,18.4,28.4,14.0,0.8,5.6,,,0.0,0
2014-10-21,21.6,16.8,26.3,14.0,1.7,5.3,1014.3,1018.6,0.0,0
2014-10-22,28.0,20.3,35.6,36.0,1.9,8.6,1012.4,1018.3,0.0,0
2014-10-23,21.4,17.1,25.7,14.0,1.9,7.2,1012.6,1017.0,0.0,0
2014-10-24,20.8,14.9,26.8,14.0,1.9,5.3,1009.6,1012.6,0.0,0
2014-10-25,21.2,15.6,26.9,13.0,1.7,6.4,1011.9,1015.3,0.0,0
2014-10-26,21.8,15.2,28.4,28.0,1.9,6.1,,,0.0,0
2014-10-27,20.2,13.9,26.5,13.0,1.9,7.2,1012.0,1015.0,0.0,0
2014-10-28,20.1,16.1,24.1,14.0,2.5,6.9,1009.1,1012.5,0.0,0
2014-10-29,21.2,18.2,24.3,13.0,1.9,7.2,1009.9,1014.1,0.0,0
2014-10-30,21.0,16.1,26.0,14.0,1.9,6.7,1013.7,1016.8,0.0,0
2014-10-31,20.0,15.5,24.4,99.0,1.9,6.7,1015.8,1017.8,0.0,0
2014-11-01,20.0,15.3,24.7,13.0,1.9,6.4,1016.0,1018.5,0.0,0
2014-11-02,20.4,16.3,24.5,14.0,2.2,6.7,1012.3,1016.4,0.0,0
2014-11-03,20.4,15.0,25.8,18.0,1.4,5.8,1004.8,1013.0,7.0,1
2014-11-04,17.1,13.8,20.4,31.0,,17.2,,,1.2,1
2014-11-05,,,,,,,,,0.0,0
2014-11-06,16.4,11.7,21.0,31.0,1.9,9.2,1010.5,1014.3,0.0,0
2014-11-07,20.2,16.1,24.4,31.0,1.4,7.8,1010.3,1014.3,0.0,0
2014-11-08,18.0,14.6,21.4,31.0,2.2,11.1,1007.0,1012.5,2.3,1
2014-11-09,15.5,12.3,18.7,27.0,2.8,11.1,1005.0,1009.7,0.0,0
2014-11-10,15.0,10.0,20.0,27.0,1.9,8.6,1007.6,1010.6,1.8,1
2014-11-11,15.2,13.6,16.9,9.0,1.9,6.9,1002.5,1007.7,11.9,1
2014-11-12,19.0,14.9,23.0,22.0,1.7,4.7,1005.0,1011.3,0.0,0
2014-11-13,17.6,14.6,20.7,9.0,1.7,5.3,1008.2,1011.5,1.1,1
2014-11-14,17.6,15.2,19.9,18.0,2.5,9.2,1004.6,1008.2,9.3,1
2014-11-15,16.8,13.1,20.4,27.0,1.9,10.6,1007.1,1012.2,0.0,0
2014-11-16,15.8,11.9,19.6,31.0,2.5,11.7,1008.7,1012.7,0.0,0
2014-11-17,16.4,12.8,20.1,27.0,3.6,10.8,1004.6,1008.8,0.0,0
2014-11-18,13.8,8.3,19.4,13.0,1.7,5.6,1006.9,1010.1,0.0,0
2014-11-19,15.0,10.4,19.7,14.0,1.4,6.4,1008.7,1012.0,0.0,0
2014-11-20,15.5,10.4,20.6,9.0,1.1,7.2,1007.8,1011.6,0.0,0
2014-11-21,17.8,14.2,21.3,14.0,1.9,7.2,1007.3,1009.9,0.0,0
2014-11-22,19.9,15.4,24.4,99.0,4.7,21.4,1000.5,1008.6,0.0,0
2014-11-23,19.8,16.4,23.1,9.0,3.9,17.5,1002.6,1006.2,2.9,1
2014-11-24,19.7,15.7,23.7,4.0,1.7,9.4,1006.0,1011.5,0.0,0
2014-11-25,19.4,16.1,22.7,27.0,2.5,8.9,1010.5,1012.8,0.0,0
2014-11-26,17.9,14.2,21.6,99.0,1.7,7.5,1002.5,1011.6,19.8,1
2014-11-27,15.8,13.6,18.0,13.0,3.6,11.7,988.8,1002.6,37.8,1
2014-11-28,14.5,11.9,17.1,13.0,3.1,17.8,980.1,988.8,3.4,1
2014-11-29,13.5,10.4,16.6,27.0,1.9,6.1,984.4,992.7,4.6,1
2014-11-30,15.8,12.0,19.6,31.0,3.1,8.6,992.7,998.9,0.1,1
2014-12-01,17.0,13.7,20.4,32.0,3.1,10.3,997.7,1000.6,0.0,0
2014-12-02,16.3,12.5,20.1,27.0,3.9,10.8,999.7,1006.5,0.0,0
2014-12-03,13.1,10.3,15.9,27.0,1.1,5.3,1002.6,1006.1,0.1,1
2014-12-04,14.0,9.4,18.7,99.0,1.9,6.1,1004.8,1013.3,0.0,0
2014-12-05,13.4,8.2,18.7,31.0,1.9,7.8,1013.1,1019.3,0.0,0
2014-12-06,13.4,8.2,18.5,27.0,1.9,9.7,1016.7,1020.1,0.0,0
2014-12-07,12.8,8.5,17.2,32.0,2.5,10.0,1019.5,1023.2,0.0,0
2014-12-08,12.0,4.8,19.1,27.0,2.2,10.3,1020.3,1024.3,0.0,0
2014-12-09,12.8,9.8,15.9,27.0,4.2,11.4,1021.4,1024.0,0.0,0
2014-12-10,13.8,9.0,18.6,27.0,1.7,7.2,1023.1,1027.7,0.0,0
2014-12-11,11.9,5.7,18.1,32.0,0.8,3.9,1021.2,1025.3,0.0,0
2014-12-12,12.4,5.7,19.0,31.0,1.7,4.4,1013.8,1021.9,0.0,0
2014-12-13,14.0,10.3,17.6,13.0,2.5,10.8,1006.6,1013.8,0.9,1
2014-12-14,12.4,10.5,14.2,9.0,0.8,6.7,1006.6,1009.9,0.1,1
2014-12-15,12.7,8.9,16.5,36.0,3.3,10.6,1009.4,1015.4,0.1,1
2014-12-16,12.2,9.6,14.7,27.0,3.1,13.9,1013.9,1016.9,0.0,0
2014-12-17,15.8,10.9,20.7,27.0,3.6,9.7,1016.2,1020.6,0.0,0
2014-12-18,16.6,11.2,22.0,31.0,2.2,7.5,1019.0,1023.5,0.0,0
2014-12-19,14.8,8.0,21.5,31.0,1.9,3.9,1022.1,1026.0,0.0,0
2014-12-20,13.6,7.6,19.6,14.0,2.2,4.7,1023.4,1026.4,0.0,0
2014-12-21,14.9,12.6,17.2,9.0,2.2,8.3,1024.4,1027.4,0.0,0
2014-12-22,15.7,14.4,17.0,9.0,4.4,10.6,1023.5,1026.3,0.0,0
2014-12-23,14.0,10.1,17.9,9.0,0.8,6.7,1022.1,1025.3,0.0,0
2014-12-24,14.0,8.7,19.3,27.0,1.7,5.8,1021.6,1024.9,0.0,0
2014-12-25,13.4,7.9,19.0,18.0,1.7,5.0,1023.8,1026.5,0.0,0
2014-12-26,12.8,5.5,20.1,27.0,1.9,6.7,1023.1,1026.5,0.0,0
2014-12-27,12.4,7.2,17.5,31.0,3.9,12.2,1017.0,1024.3,0.0,0
2014-12-28,13.8,10.6,16.9,36.0,2.5,10.8,1014.9,1018.1,0.0,0
2014-12-29,12.1,8.4,15.8,27.0,3.3,9.7,1015.1,1028.4,0.0,0
2014-12-30,8.9,3.1,14.7,13.0,2.5,7.5,1026.4,1029.4,0.0,0
2014-12-31,10.8,3.4,18.2,27.0,2.2,8.3,1023.4,1029.2,0.0,0
2015-01-01,11.6,6.1,17.2,27.0,2.8,12.2,1023.7,1032.0,0.0,0
2015-01-02,11.8,5.9,17.8,35.0,0.8,4.2,1031.5,1034.4,0.0,0
2015-01-03,12.4,5.7,19.0,27.0,0.8,4.2,1030.2,1034.8,0.0,0
2015-01-04,12.6,6.1,19.1,14.0,1.1,5.0,1025.0,1030.3,0.0,0
2015-01-05,11.7,5.6,17.8,32.0,0.8,5.0,1022.6,1026.2,0.0,0
2015-01-06,13.2,8.4,17.9,32.0,1.7,4.2,1019.2,1022.9,0.0,0
2015-01-07,11.8,5.9,17.7,14.0,2.5,6.1,1021.6,1027.6,0.0,0
2015-01-08,13.5,9.5,17.5,14.0,2.5,7.2,1027.5,1034.7,0.0,0
2015-01-09,12.9,8.6,17.2,13.0,1.9,6.7,1034.5,1038.4,0.0,0
2015-01-10,12.9,6.4,19.4,27.0,1.7,4.7,1025.7,1036.3,0.0,0
2015-01-11,15.9,8.2,23.6,27.0,3.9,10.6,1020.5,1025.9,0.0,0
2015-01-12,13.6,9.4,17.8,14.0,2.2,6.4,1024.4,1028.7,0.0,0
2015-01-13,14.4,9.4,19.5,99.0,1.1,4.2,1019.5,1024.4,0.0,0
2015-01-14,15.2,9.7,20.6,18.0,1.1,5.0,1018.6,1022.2,0.0,0
2015-01-15,13.3,8.0,18.6,14.0,1.1,4.2,1012.1,1019.7,4.2,1
2015-01-16,,,,31.0,3.3,13.9,1009.2,1019.2,0.0,0
2015-01-17,,,,27.0,3.3,10.3,1017.9,1021.6,3.2,1
2015-01-18,,,,13.0,2.5,7.2,1003.1,1018.1,22.2,1
2015-01-19,,,,31.0,3.9,11.9,998.5,1010.0,0.4,1
2015-01-20,10.2,5.3,15.2,31.0,3.1,10.0,1005.0,1010.0,9.9,1
2015-01-21,10.1,6.5,13.7,27.0,3.1,11.4,1006.6,1011.5,0.0,0
2015-01-22,10.8,7.6,14.0,31.0,3.3,13.1,1008.9,1017.8,0.0,0
2015-01-23,10.1,4.6,15.6,32.0,3.1,9.2,1017.2,1020.5,0.0,0
2015-01-24,12.2,6.9,17.6,31.0,2.2,8.9,1017.7,1020.5,0.0,0
2015-01-25,15.0,7.8,22.3,27.0,1.9,10.8,1016.5,1020.4,0.0,0
2015-01-26,13.5,8.6,18.4,31.0,1.7,9.4,1018.9,1023.2,0.0,0
2015-01-27,13.9,6.7,21.1,27.0,2.2,10.0,1017.8,1022.8,0.0,0
2015-01-28,16.8,12.2,21.5,31.0,3.1,9.4,1016.5,1019.2,0.0,0
2015-01-29,14.0,10.1,18.0,31.0,2.2,13.1,1010.9,1017.0,0.0,0
2015-01-30,17.4,14.9,20.0,31.0,4.2,14.7,1002.0,1010.9,0.3,1
2015-01-31,14.6,10.1,19.1,27.0,6.1,18.3,997.4,1009.8,0.4,1
2015-02-01,10.4,6.9,14.0,35.0,3.1,11.4,1009.8,1015.9,0.0,0
2015-02-02,10.8,6.6,15.1,27.0,1.7,11.9,1006.5,1014.9,0.0,0
2015-02-03,14.2,12.1,16.4,31.0,5.3,15.3,1000.7,1006.7,0.1,1
2015-02-04,10.8,8.2,13.3,27.0,3.6,15.0,998.6,1008.3,0.0,0
2015-02-05,8.8,5.2,12.5,31.0,3.1,14.2,1007.5,1012.5,0.0,0
2015-02-06,7.8,1.4,14.1,27.0,2.2,10.6,1007.8,1012.2,0.0,0
2015-02-07,7.7,3.2,12.2,31.0,1.7,7.2,1009.7,1015.6,0.1,1
2015-02-08,10.5,7.3,13.7,13.0,3.3,10.6,1014.8,1017.4,0.0,0
2015-02-09,9.9,4.3,15.5,13.0,5.0,16.1,1013.3,1017.0,0.0,0
2015-02-10,12.4,10.5,14.3,13.0,3.9,11.1,1014.7,1017.0,0.0,0
2015-02-11,12.4,7.3,17.6,14.0,1.9,6.1,1012.5,1015.8,4.9,1
2015-02-12,13.2,10.4,15.9,9.0,2.2,4.2,1012.6,1018.4,0.5,1
2015-02-13,14.6,8.5,20.6,22.0,1.7,5.8,1016.7,1020.1,2.9,1
2015-02-14,14.2,8.9,19.4,32.0,1.9,10.8,1014.7,1020.0,0.0,0
2015-02-15,14.8,12.2,17.5,31.0,3.9,16.4,1010.4,1015.5,0.0,0
2015-02-16,13.8,10.9,16.7,27.0,3.9,13.9,1013.8,1016.2,0.0,0
2015-02-17,10.0,8.2,11.9,27.0,2.5,8.9,1010.1,1020.2,14.1,1
2015-02-18,13.2,8.0,18.3,14.0,2.5,9.2,1019.2,1021.7,0.0,0
2015-02-19,12.8,7.3,18.4,13.0,2.8,8.6,1019.5,1022.2,0.0,0
2015-02-20,12.9,7.0,18.8,14.0,3.1,7.2,1012.7,1019.8,0.0,0
2015-02-21,12.3,8.9,15.7,31.0,2.5,11.7,1003.8,1012.8,0.0,0
2015-02-22,14.1,10.2,18.0,31.0,3.9,13.9,1006.7,1014.5,0.0,0
2015-02-23,15.2,12.5,18.0,31.0,3.1,16.9,1013.0,1017.3,0.0,0
2015-02-24,13.8,9.9,17.7,31.0,4.2,16.1,1017.3,1025.0,0.0,0
2015-02-25,13.6,8.7,18.6,27.0,4.2,14.7,1020.6,1026.1,0.0,0
2015-02-26,18.0,12.3,23.6,31.0,3.6,13.9,1015.8,1022.0,0.0,0
2015-02-27,16.0,11.8,20.3,27.0,4.4,13.6,1014.8,1018.2,0.0,0
2015-02-28,17.7,13.4,22.0,31.0,3.6,10.6,1015.9,1019.7,0.0,0
2015-03-01,18.4,13.4,23.5,31.0,3.6,10.3,1017.3,1020.6,0.0,0
2015-03-02,18.8,14.3,23.4,27.0,2.2,7.8,1017.1,1020.4,0.0,0
2015-03-03,17.8,12.1,23.6,27.0,1.4,8.1,1015.9,1019.0,0.0,0
2015-03-04,17.2,13.6,20.7,13.0,3.1,8.3,1017.9,1024.3,0.0,0
2015-03-05,12.4,8.2,16.6,13.0,4.4,11.9,1024.0,1026.3,0.0,0
2015-03-06,11.0,4.9,17.1,13.0,3.9,10.6,1024.3,1027.2,0.0,0
2015-03-07,11.2,4.1,18.2,13.0,1.7,6.4,1020.1,1027.1,0.0,0
2015-03-08,11.8,4.0,19.6,9.0,3.3,8.1,1017.0,1020.4,0.0,0
2015-03-09,14.0,9.0,18.9,14.0,2.2,5.6,1018.9,1021.9,0.0,0
2015-03-10,14.0,7.1,20.8,13.0,2.2,5.3,1019.2,1022.0,0.0,0
2015-03-11,15.9,9.4,22.4,13.0,2.5,6.9,1017.0,1021.3,0.0,0
2015-03-12,19.4,11.0,27.9,27.0,2.2,9.4,1011.6,1018.1,0.0,0
2015-03-13,18.0,13.8,22.2,13.0,4.7,12.8,1012.6,1016.7,0.0,0
2015-03-14,14.9,10.3,19.5,14.0,2.5,8.3,1012.6,1016.3,0.4,1
